Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Best Practice Rules,Clone Metric Rules,Code Style Rules,Cohesion Metric Rules,Complexity Metric Rules,Coupling Metric Rules,Design Rules,Documentation Metric Rules,Documentation Rules,Error Prone Rules,Inheritance Metric Rules,Multithreading Rules,Performance Rules,Security Rules,Size Metric Rules,isDefective
31,1,54,2,0,0,0,0,0,0,0,0,4,0,0,4,0,1,0,0,4,0.2,0.125,3,3,1,4,0.125,3,0,0,0,0,0,21,24,0,0,0,0,4,0,4,0,4,2,0,4,0,21,24,0,0,0,0,4,0,4,0,4,2,0,4,0,0,0,12,0,2,0,0,0,1,0,0,0,11,2,0,0,0,0,0,0,0
31,1,48,2,0,0,0,0,0,0,0,0,3,0,0,3,0,1,0,0,3,0.25,0.157895,3,3,1,3,0.157895,3,0,0,0,0,0,16,18,0,0,0,0,3,0,3,0,3,1,0,3,0,16,18,0,0,0,0,3,0,3,0,3,1,0,3,0,0,0,10,0,3,0,0,0,1,0,0,0,9,2,1,0,0,0,0,0,1
31,1,48,2,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0.25,0.157895,3,3,1,3,0.157895,3,0,0,0,0,0,16,18,0,0,0,0,3,0,3,0,3,1,0,3,0,16,18,0,0,0,0,3,0,3,0,3,1,0,3,0,0,0,10,0,3,0,0,0,1,0,0,0,9,2,1,0,0,0,0,0,1
33,1,58,2,0,0,0,0,0,0,0,0,4,0,0,4,1,0,0,0,4,0.2,0.115385,3,3,1,4,0.115385,3,0,0,0,0,0,23,26,0,0,0,0,4,0,4,0,4,4,0,4,0,23,26,0,0,0,0,4,0,4,0,4,4,0,4,0,0,0,12,0,2,0,0,0,1,0,0,0,11,2,0,0,0,0,0,0,1
31,1,48,2,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0.25,0.157895,3,3,1,3,0.157895,3,0,0,0,0,0,16,18,0,0,0,0,3,0,3,0,3,1,0,3,0,16,18,0,0,0,0,3,0,3,0,3,1,0,3,0,0,0,10,0,3,0,0,0,1,0,0,0,9,2,1,0,0,0,0,0,1
31,1,64,2,0,0,0,0,0,0,0,0,4,0,0,4,0,1,0,0,4,0.2,0.0882353,3,3,1,4,0.0882353,3,0,0,0,0,0,31,34,0,0,0,0,4,0,4,0,4,12,0,4,0,31,34,0,0,0,0,4,0,4,0,4,12,0,4,0,0,0,12,0,2,0,0,0,1,0,0,0,11,2,0,0,0,0,0,0,1
37,1,114,2,0,0,0,0,0,0,0,0,3,1,1,12,8,6,3,8,19,0,0.111111,7,0,0,11,0.111111,7,3,5,2,2,1,56,78,27,9,4,3,11,0,10,2,53,17,7,42,8,56,78,27,9,4,3,11,0,10,2,53,17,7,42,8,0,0,28,2,1,0,0,1,1,0,0,1,23,0,0,0,0,1,0,4,1
28,1,58,2,0,0,0,0,0,0,0,0,0,0,0,4,1,14,17,0,4,0.2,0.2,6,6,1,4,0.2,6,0,0,0,0,0,24,31,3,3,3,3,4,0,4,0,4,6,0,4,0,24,31,3,3,3,3,4,0,4,0,4,6,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
48,1,397,2,0.560399,5,32,10,0.482857,0.531469,169,152,2,4,4,53,16,7,7,31,50,0.277778,0.0993151,29,15,5,13,0.091195,29,4,6,0,0,1,263,324,29,9,2,0,19,0,17,1,62,93,7,49,8,289,350,29,9,2,0,21,0,19,1,64,99,7,51,8,0,0,135,9,0,0,67,0,1,5,3,4,51,0,5,1,0,0,0,7,1
52,1,282,2,0.141049,1,2,2,0.0995671,0.113402,23,22,7,3,3,34,19,3,3,24,41,0.0625,0.0471204,9,3,1,15,0.0434783,9,4,6,0,0,1,182,215,30,9,3,0,17,0,15,1,60,61,7,47,8,198,231,30,9,3,0,19,0,17,1,62,65,7,49,8,0,0,91,1,0,0,34,0,1,0,3,0,47,0,1,1,0,0,0,5,1
25,1,57,2,0.37234,1,2,1,0.393939,0.407407,13,11,3,1,1,5,5,1,0,2,5,0,0,0,0,0,4,0,0,1,1,0,0,1,28,33,0,0,0,0,3,0,3,0,3,9,0,3,0,28,33,0,0,0,0,3,0,3,0,3,9,0,3,0,0,0,21,0,0,0,11,0,1,0,0,0,9,0,0,0,0,0,0,0,1
25,1,52,2,0,0,0,0,0,0,0,0,0,1,1,3,5,1,1,4,6,0,0.2,5,3,0,2,0.2,5,1,1,0,0,1,20,28,3,3,0,1,2,0,1,0,10,8,0,8,0,20,28,3,3,0,1,2,0,1,0,10,8,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1
66,1,169,2,0.560811,2,3,2,0.326923,0.333333,34,25,2,1,1,5,23,0,0,5,9,0.25,0.178082,13,3,1,3,0.172043,16,0,0,0,0,0,60,82,2,0,2,0,4,0,3,0,4,40,0,3,0,77,104,5,0,5,0,6,0,5,0,6,44,0,5,0,0,0,36,3,10,1,18,9,1,0,1,3,16,0,0,0,0,0,0,0,1
57,1,114,2,0.779661,2,4,2,0.586207,0.595238,34,25,2,2,2,5,13,0,0,6,9,0.25,0.203704,11,5,1,3,0.203704,11,0,0,0,0,0,43,58,4,0,4,0,3,0,3,0,3,19,0,3,0,43,58,4,0,4,0,3,0,3,0,3,19,0,3,0,0,0,27,0,5,0,18,3,1,0,1,2,7,0,0,0,0,0,0,0,1
51,1,126,2,0,0,0,0,0,0,0,0,2,0,0,3,18,0,0,12,15,0,0.0888889,4,0,0,4,0.0634921,4,0,0,0,0,0,41,56,2,0,2,0,3,0,3,0,3,24,0,3,0,59,76,4,0,4,0,5,0,5,0,5,30,0,5,0,0,0,19,2,7,1,0,7,2,0,1,1,16,0,0,0,0,0,0,0,1
39,1,128,2,0,0,0,0,0,0,0,0,2,1,1,15,2,28,18,4,18,0.0833333,0.0384615,3,3,1,11,0.0384615,3,0,0,27,27,0,75,90,7,0,7,0,14,6,11,0,14,23,6,11,0,75,90,7,0,7,0,14,6,11,0,14,23,6,11,0,0,0,38,0,4,1,0,3,1,0,0,0,31,0,0,1,0,0,0,5,1
32,5,54,6,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,20,23,2,2,2,2,3,0,2,0,3,4,0,2,0,20,23,2,2,2,2,3,0,2,0,3,4,0,2,0,0,0,9,0,2,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0
34,1,82,2,0,0,0,0,0,0,0,0,2,1,1,7,3,1,1,3,6,0.25,0.152174,7,3,1,3,0.152174,7,1,1,0,0,1,39,49,2,0,2,0,3,0,3,0,3,16,0,3,0,39,49,2,0,2,0,3,0,3,0,3,16,0,3,0,0,0,10,0,5,0,0,0,1,0,0,0,9,0,0,0,0,5,0,0,0
33,1,66,2,0,0,0,0,0,0,0,0,1,1,1,5,3,1,1,1,4,0.25,0.0882353,3,3,1,3,0.0882353,3,1,1,0,0,1,31,34,2,0,2,0,3,0,3,0,3,8,0,3,0,31,34,2,0,2,0,3,0,3,0,3,8,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1
34,1,67,2,0,0,0,0,0,0,0,0,1,1,1,3,7,1,1,6,8,0,0,0,0,0,3,0,0,2,2,0,0,1,30,34,7,0,2,0,2,0,2,0,5,11,0,5,0,30,34,7,0,2,0,2,0,2,0,5,11,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1
26,1,46,2,0,0,0,0,0,0,0,0,1,0,0,3,1,1,3,0,3,0,0,0,0,0,4,0,0,1,1,0,0,1,18,21,1,0,1,0,3,0,3,0,3,3,0,3,0,18,21,1,0,1,0,3,0,3,0,3,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
34,1,63,2,0,0,0,0,0,0,0,0,2,0,0,3,3,1,1,3,6,0.25,0.172414,5,3,1,3,0.172414,5,1,1,0,0,1,24,30,3,0,3,0,3,0,3,0,3,5,0,3,0,24,30,3,0,3,0,3,0,3,0,3,5,0,3,0,0,0,10,1,0,0,0,0,1,0,0,1,9,0,0,0,0,0,0,0,1
33,1,63,2,0,0,0,0,0,0,0,0,1,1,1,4,3,1,1,3,6,0.25,0.1,3,3,1,3,0.1,3,1,1,0,0,1,27,31,3,0,3,0,3,0,3,0,3,8,0,3,0,27,31,3,0,3,0,3,0,3,0,3,8,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1
32,1,63,2,0,0,0,0,0,0,0,0,1,1,1,3,7,1,1,6,8,0,0,0,0,0,3,0,0,2,2,0,0,1,29,32,6,0,2,0,2,0,2,0,5,10,0,5,0,29,32,6,0,2,0,2,0,2,0,5,10,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1
29,1,67,2,0,0,0,0,0,0,0,0,1,0,0,5,1,14,19,0,5,0.166667,0.25,10,10,1,5,0.25,10,0,0,2,2,0,30,39,4,3,4,3,5,0,5,0,5,8,0,5,0,30,39,4,3,4,3,5,0,5,0,5,8,0,5,0,0,0,11,0,1,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1
39,1,257,2,0.102564,1,4,2,0.100457,0.111801,22,18,1,2,2,30,1,12,26,2,16,0.1,0.20197,41,32,1,9,0.20197,41,0,0,2,4,0,162,219,4,5,4,5,14,0,9,0,14,79,0,9,0,162,219,4,5,4,5,14,0,9,0,14,79,0,9,0,0,0,41,1,10,1,12,0,0,0,0,0,29,0,1,0,0,9,0,0,1
28,1,34,2,0,0,0,0,0,0,0,0,0,0,0,1,2,11,3,1,2,0.5,0.3,3,3,1,1,0.3,3,1,1,0,0,1,7,7,4,3,0,0,1,0,1,0,6,1,0,6,0,7,7,4,3,0,0,1,0,1,0,6,1,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
31,1,92,2,0.827839,4,18,5,0.66129,0.709091,41,39,2,1,1,10,6,8,1,6,9,0,0,0,0,0,1,0,0,1,1,1,1,1,56,62,4,6,0,1,3,0,0,0,16,29,0,9,0,56,62,4,6,0,1,3,0,0,0,16,29,0,9,0,0,0,28,1,3,1,18,0,1,0,0,0,9,0,0,0,0,3,0,0,1
26,1,39,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,4,0.333333,0.2,3,3,1,2,0.2,3,2,2,0,0,1,12,14,1,0,1,0,2,0,2,0,8,2,0,8,0,12,14,1,0,1,0,2,0,2,0,8,2,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
28,1,34,2,0,0,0,0,0,0,0,0,0,0,0,1,2,5,2,1,2,0.5,0.3,3,3,1,1,0.3,3,1,1,0,0,1,7,7,4,3,0,0,1,0,1,0,6,1,0,6,0,7,7,4,3,0,0,1,0,1,0,6,1,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
31,1,92,2,0.798587,4,18,5,0.66129,0.709091,41,39,2,1,1,10,6,7,1,6,9,0,0,0,0,0,1,0,0,1,1,1,1,1,56,62,4,6,0,1,3,0,0,0,16,29,0,9,0,56,62,4,6,0,1,3,0,0,0,16,29,0,9,0,0,0,28,1,3,1,18,0,1,0,0,0,9,0,0,0,0,3,0,0,1
29,1,71,2,0,0,0,0,0,0,0,0,1,0,0,4,0,5,11,0,4,0.2,0.466667,21,21,1,4,0.466667,21,0,0,0,0,0,24,43,3,2,3,2,4,0,4,0,4,6,0,4,0,24,43,3,2,3,2,4,0,4,0,4,6,0,4,0,0,0,9,0,1,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,1
38,1,134,2,0.681159,4,6,4,0.659794,0.688312,64,53,4,1,1,9,10,0,0,8,15,0,0.037037,3,0,0,7,0.037037,3,0,0,0,0,0,78,97,0,0,0,0,7,0,6,0,7,38,0,6,0,78,97,0,0,0,0,7,0,6,0,7,38,0,6,0,0,0,50,1,1,2,32,0,1,0,0,0,17,0,0,0,0,0,0,0,1
38,1,134,2,0.681159,4,6,4,0.659794,0.688312,64,53,4,1,1,9,10,0,0,8,15,0,0.037037,3,0,0,7,0.037037,3,0,0,0,0,0,78,97,0,0,0,0,7,0,6,0,7,38,0,6,0,78,97,0,0,0,0,7,0,6,0,7,38,0,6,0,0,0,50,1,1,2,32,0,1,0,0,0,17,0,0,0,0,0,0,0,1
26,1,77,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,41,52,2,4,2,4,4,0,4,0,4,4,0,4,0,41,52,2,4,2,4,4,0,4,0,4,4,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
27,1,138,2,0,0,0,0,0,0,0,0,2,0,0,9,10,0,0,1,10,0,0.0384615,2,0,0,9,0.021978,2,0,0,0,0,0,50,73,0,0,0,0,9,0,8,0,9,12,0,8,0,89,112,0,0,0,0,9,0,8,0,9,12,0,8,0,0,0,63,0,6,0,0,6,1,0,0,0,58,0,0,4,0,0,0,0,0
29,1,120,2,0,0,0,0,0,0,0,0,1,3,3,18,1,0,0,1,2,0,0.0487805,4,0,0,2,0.0487805,4,0,0,0,0,0,78,92,0,0,0,0,1,0,1,0,1,52,0,1,0,78,92,0,0,0,0,1,0,1,0,1,52,0,1,0,0,0,7,9,0,9,0,0,0,1,0,0,5,0,0,0,0,0,0,1,1
47,5,63,6,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,15,17,2,0,2,0,2,2,2,0,2,2,2,2,0,15,17,2,0,2,0,2,2,2,0,2,2,2,2,0,0,0,12,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,4,0
56,5,59,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,1,0,1,0,0,1,0,0,0,0,1,0,0,4,4,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,7,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,4,1
61,5,87,6,0,0,0,0,0,0,0,0,3,2,2,4,1,1,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,25,27,0,0,0,0,3,0,3,0,3,6,0,3,0,25,27,0,0,0,0,3,0,3,0,3,6,0,3,0,0,0,10,0,3,0,0,0,1,0,0,0,9,2,1,0,0,0,0,0,1
89,5,111,6,0,0,0,0,0,0,0,0,2,0,0,3,2,1,1,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,20,23,2,0,2,0,3,1,3,0,3,3,1,3,0,20,23,2,0,2,0,3,1,3,0,3,3,1,3,0,0,0,14,0,1,0,0,0,1,0,0,1,9,0,0,0,0,0,0,4,1
113,5,162,6,0.350427,1,2,1,0.36,0.395349,18,17,1,1,1,7,5,1,1,8,13,0,0,0,0,0,6,0,0,0,0,0,0,0,45,50,3,0,3,0,5,0,5,0,5,15,0,5,0,45,50,3,0,3,0,5,0,5,0,5,15,0,5,0,0,0,25,1,3,0,12,1,0,0,0,3,13,0,0,0,0,0,0,0,1
63,5,87,6,0,0,0,0,0,0,0,0,1,0,0,4,0,3,1,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,21,25,2,2,2,2,4,0,4,1,4,4,0,4,1,21,25,2,2,2,2,4,0,4,1,4,4,0,4,1,0,0,11,0,2,0,0,0,0,0,0,1,11,0,1,0,0,0,0,0,1
89,5,123,6,0.638554,1,5,1,0.457143,0.483871,16,15,3,3,3,6,1,1,0,2,5,0,0,0,0,0,4,0,0,0,0,0,0,0,33,35,0,0,0,0,3,0,3,0,3,10,0,3,0,33,35,0,0,0,0,3,0,3,0,3,10,0,3,0,0,0,22,1,4,1,12,0,1,0,0,0,9,2,1,0,0,1,0,0,1
125,5,153,6,0,0,0,0,0,0,0,0,2,1,1,4,2,1,2,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,26,29,2,0,2,0,3,1,3,0,3,7,1,3,0,26,29,2,0,2,0,3,1,3,0,3,7,1,3,0,0,0,14,2,2,2,0,0,1,0,0,1,9,0,0,0,1,0,0,4,1
155,5,226,6,0.20297,1,2,1,0.25,0.278689,18,17,1,2,2,9,8,1,2,11,16,0,0.0447761,3,0,0,6,0.0447761,3,0,0,0,0,0,64,72,3,0,3,0,5,0,5,0,5,25,0,5,0,64,72,3,0,3,0,5,0,5,0,5,25,0,5,0,0,1,25,1,4,0,12,1,0,0,0,3,13,0,1,0,0,1,0,0,1
39,1,99,2,0,0,0,0,0,0,0,0,1,1,1,3,1,0,0,0,2,0,0.0625,2,0,0,2,0.0357143,2,0,0,0,0,0,30,34,0,0,0,0,2,0,1,0,2,16,0,1,0,54,61,3,0,3,0,5,3,4,0,5,21,3,4,0,0,0,23,8,0,7,0,0,1,0,0,0,16,0,1,0,0,0,0,6,1
31,1,71,2,0,0,0,0,0,0,0,0,3,1,1,5,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,37,41,3,0,3,0,4,2,4,0,4,10,2,4,0,37,41,3,0,3,0,4,2,4,0,4,10,2,4,0,0,0,16,5,0,5,0,0,1,0,0,0,11,0,0,0,0,0,0,4,1
57,5,110,6,0,0,0,0,0,0,0,0,2,2,2,7,4,1,2,7,11,0,0.02,1,0,0,5,0.02,1,0,0,0,0,0,49,54,4,0,4,0,4,0,4,0,4,14,0,4,0,49,54,4,0,4,0,4,0,4,0,4,14,0,4,0,0,1,12,1,3,0,0,1,1,0,0,3,11,0,1,0,0,0,0,0,1
112,5,136,6,0,0,0,0,0,0,0,0,1,0,0,4,0,3,3,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,21,25,2,2,2,2,4,0,4,1,4,4,0,4,1,21,25,2,2,2,2,4,0,4,1,4,4,0,4,1,0,0,11,0,2,0,0,0,0,0,0,1,11,0,1,0,0,0,0,0,1
138,5,163,6,0,0,0,0,0,0,0,0,3,1,1,4,1,1,0,1,4,0,0,0,0,0,4,0,0,0,0,0,0,0,24,26,0,0,0,0,3,0,3,0,3,7,0,3,0,24,26,0,0,0,0,3,0,3,0,3,7,0,3,0,0,0,10,0,3,0,0,0,1,0,0,0,9,2,0,0,0,1,0,0,1
165,5,189,6,0,0,0,0,0,0,0,0,2,1,1,4,3,1,2,2,5,0,0,0,0,0,4,0,0,0,0,0,0,0,22,25,2,0,2,0,3,0,3,0,3,6,0,3,0,22,25,2,0,2,0,3,0,3,0,3,6,0,3,0,0,0,10,0,2,0,0,1,1,0,0,1,9,0,0,0,0,0,0,0,1
23,1,30,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.125,1,0,0,2,0.125,1,0,0,1,1,0,7,8,0,0,0,0,1,0,1,0,1,0,0,1,0,7,8,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
23,1,30,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.125,1,0,0,2,0.125,1,0,0,0,0,0,7,8,0,0,0,0,1,0,1,0,1,0,0,1,0,7,8,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
23,1,30,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.125,1,0,0,2,0.125,1,0,0,0,0,0,7,8,0,0,0,0,1,0,1,0,1,0,0,1,0,7,8,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
25,1,32,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.125,1,0,0,2,0.125,1,0,0,0,0,0,7,8,0,0,0,0,1,0,1,0,1,0,0,1,0,7,8,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
25,1,32,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.125,1,0,0,2,0.125,1,0,0,0,0,0,7,8,0,0,0,0,1,0,1,0,1,0,0,1,0,7,8,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
28,1,41,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0.333333,0.3125,5,3,1,2,0.3125,5,0,0,0,0,0,11,14,0,0,0,0,2,0,2,0,2,0,0,2,0,11,14,0,0,0,0,2,0,2,0,2,0,0,2,0,0,0,6,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0
25,1,32,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0.125,1,0,0,2,0.125,1,1,1,0,0,1,7,8,0,0,0,0,1,0,1,0,2,0,0,2,0,7,8,0,0,0,0,1,0,1,0,2,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
25,1,32,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.125,1,0,0,2,0.125,1,0,0,0,0,0,7,8,0,0,0,0,1,0,1,0,1,0,0,1,0,7,8,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
23,1,29,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,1,0,1,0,0,1,0,7,7,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0
25,1,32,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.125,1,0,0,2,0.125,1,0,0,0,0,0,7,8,0,0,0,0,1,0,1,0,1,0,0,1,0,7,8,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
23,1,30,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.125,1,0,0,2,0.125,1,0,0,0,0,0,7,8,0,0,0,0,1,0,1,0,1,0,0,1,0,7,8,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
23,1,30,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.125,1,0,0,2,0.125,1,0,0,0,0,0,7,8,0,0,0,0,1,0,1,0,1,0,0,1,0,7,8,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
195,5,207,6,0,0,0,0,0,0,0,0,1,0,0,2,1,1,4,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,10,13,1,0,1,0,2,1,2,0,2,2,1,2,0,10,13,1,0,1,0,2,1,2,0,2,2,1,2,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0
212,5,226,6,0,0,0,0,0,0,0,0,0,0,0,1,1,6,8,0,1,1,0.647059,11,11,2,0,0.647059,11,0,0,4,4,0,6,15,1,1,1,1,1,0,1,0,1,1,0,1,0,6,15,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,5,261,6,0,0,0,0,0,0,0,0,1,2,2,4,2,1,0,2,3,0.5,0.233333,7,7,1,1,0.233333,7,1,1,0,0,1,23,31,2,1,1,0,1,0,1,0,2,13,0,2,0,23,31,2,1,1,0,1,0,1,0,2,13,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
265,5,274,6,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,2,3,0.5,0.272727,3,3,1,1,0.272727,3,1,1,0,0,1,8,10,1,1,0,0,1,0,1,0,2,2,0,2,0,8,10,1,1,0,0,1,0,1,0,2,2,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
279,5,297,6,0,0,0,0,0,0,0,0,1,1,1,2,2,1,0,2,3,0.5,0.368421,7,7,1,1,0.368421,7,1,1,0,0,1,12,19,2,1,1,0,1,0,1,0,2,4,0,2,0,12,19,2,1,1,0,1,0,1,0,2,4,0,2,0,0,0,3,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
301,5,309,6,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,2,3,0.5,0.3,3,3,1,1,0.3,3,1,1,0,0,1,7,9,1,1,0,0,1,0,1,0,2,1,0,2,0,7,9,1,1,0,0,1,0,1,0,2,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
35,1,65,2,0.388889,1,2,1,0.322581,0.346154,10,9,3,1,1,4,0,1,0,0,3,0.25,0.129032,4,3,1,3,0.129032,4,0,0,0,0,0,27,31,3,0,3,0,3,3,3,0,3,8,3,3,0,27,31,3,0,3,0,3,3,3,0,3,8,3,3,0,0,0,24,1,0,1,10,0,1,0,0,0,9,0,0,0,0,0,0,4,1
32,1,63,2,0.329412,1,2,1,0.3125,0.333333,10,9,3,1,1,4,0,1,0,0,3,0.25,0.125,4,3,1,3,0.125,4,0,0,0,0,0,28,32,3,0,3,0,3,3,3,0,3,10,3,3,0,28,32,3,0,3,0,3,3,3,0,3,10,3,3,0,0,0,24,1,0,1,10,0,1,0,0,0,9,0,0,0,0,0,0,4,1
42,1,128,2,0.89769,7,14,8,0.747126,0.746269,65,50,1,1,1,6,11,0,0,11,15,0,0.0684932,5,0,0,5,0.0684932,5,0,0,0,0,0,68,87,3,0,3,0,4,0,4,0,4,35,0,4,0,68,87,3,0,3,0,4,0,4,0,4,35,0,4,0,0,0,38,2,2,2,26,0,0,0,1,2,11,0,0,0,0,0,0,0,1
33,1,60,2,0,0,0,0,0,0,0,0,1,1,1,5,2,1,0,4,7,0.25,0.107143,3,3,1,3,0.107143,3,0,0,1,1,0,25,28,3,0,3,0,3,0,3,0,3,9,0,3,0,25,28,3,0,3,0,3,0,3,0,3,9,0,3,0,0,0,9,0,2,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,1
25,1,32,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.125,1,0,0,2,0.125,1,0,0,0,0,0,7,8,0,0,0,0,1,0,1,0,1,0,0,1,0,7,8,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
26,1,36,2,0,0,0,0,0,0,0,0,1,0,0,1,3,1,0,1,2,0.5,0.230769,3,3,1,1,0.230769,3,1,1,0,0,1,10,11,4,0,1,0,1,1,1,0,4,2,1,4,0,10,11,4,0,1,0,1,1,1,0,4,2,1,4,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0
